id,cid,counter,tData,tData_2,tData_3,tData_4,pData,pData_2,pData_3,pData_4,created_at,updated_at
879,26,1693940516785,30,30,31,28,30,105,0,0,2023-09-05 21:01:57,2023-09-05 21:01:57
880,26,1693940517185,30,31,31,28,30,18,0,0,2023-09-05 21:01:58,2023-09-05 21:01:58
881,26,1693940517502,30,30,32,28,30,17,44,0,2023-09-05 21:01:58,2023-09-05 21:01:58
882,26,1693940517870,30,30,32,28,30,17,0,8,2023-09-05 21:01:58,2023-09-05 21:01:58
883,26,1693940518224,30,30,32,28,30,17,0,36,2023-09-05 21:01:59,2023-09-05 21:01:59
884,26,1693940518516,30,30,32,28,30,76,0,0,2023-09-05 21:01:59,2023-09-05 21:01:59
885,26,1693940518904,30,30,32,28,30,19,10,0,2023-09-05 21:01:59,2023-09-05 21:01:59
886,26,1693940519256,30,30,32,28,39,18,0,0,2023-09-05 21:02:00,2023-09-05 21:02:00
887,26,1693940519624,30,30,32,28,52,18,0,0,2023-09-05 21:02:00,2023-09-05 21:02:00
888,26,1693940519963,30,30,32,28,30,17,1,24,2023-09-05 21:02:01,2023-09-05 21:02:01
889,26,1693940520333,30,30,32,28,31,58,0,0,2023-09-05 21:02:01,2023-09-05 21:02:01
890,26,1693940520638,30,30,31,28,31,18,24,0,2023-09-05 21:02:01,2023-09-05 21:02:01
891,26,1693940521026,30,30,31,28,65,18,0,0,2023-09-05 21:02:02,2023-09-05 21:02:02
892,26,1693940521344,30,30,31,28,31,17,0,26,2023-09-05 21:02:02,2023-09-05 21:02:02
893,26,1693940521736,30,30,31,28,30,54,0,0,2023-09-05 21:02:02,2023-09-05 21:02:02
894,26,1693940522071,30,30,31,28,31,19,7,0,2023-09-05 21:02:03,2023-09-05 21:02:03
895,26,1693940522450,30,30,31,28,50,17,0,0,2023-09-05 21:02:03,2023-09-05 21:02:03
896,26,1693940522876,30,30,31,28,36,18,0,0,2023-09-05 21:02:03,2023-09-05 21:02:03
897,26,1693940523127,30,30,31,28,31,26,0,0,2023-09-05 21:02:04,2023-09-05 21:02:04
898,26,1693940523462,30,30,31,28,31,32,0,0,2023-09-05 21:02:04,2023-09-05 21:02:04
899,26,1693940523862,30,30,31,28,32,18,5,0,2023-09-05 21:02:04,2023-09-05 21:02:04
900,26,1693940524186,31,30,31,28,56,18,0,0,2023-09-05 21:02:05,2023-09-05 21:02:05
901,26,1693940524579,31,30,31,28,30,17,0,25,2023-09-05 21:02:05,2023-09-05 21:02:05
902,26,1693940524898,30,30,31,28,30,17,0,0,2023-09-05 21:02:05,2023-09-05 21:02:05
903,26,1693940525320,30,30,31,28,31,17,0,0,2023-09-05 21:02:06,2023-09-05 21:02:06
904,26,1693940525676,30,30,31,28,30,17,0,0,2023-09-05 21:02:06,2023-09-05 21:02:06
905,26,1693940525972,30,30,31,28,30,17,0,0,2023-09-05 21:02:07,2023-09-05 21:02:07
906,26,1693940526336,30,30,31,28,30,17,0,0,2023-09-05 21:02:07,2023-09-05 21:02:07
907,26,1693940526678,30,30,31,28,30,17,0,0,2023-09-05 21:02:07,2023-09-05 21:02:07
908,26,1693940527064,30,30,31,28,30,17,0,0,2023-09-05 21:02:08,2023-09-05 21:02:08
909,26,1693940527359,30,30,31,28,30,17,0,0,2023-09-05 21:02:08,2023-09-05 21:02:08
910,26,1693940527717,30,30,31,28,30,17,0,0,2023-09-05 21:02:08,2023-09-05 21:02:08
911,26,1693940528066,30,30,31,28,30,17,0,0,2023-09-05 21:02:09,2023-09-05 21:02:09
912,26,1693940528438,30,30,31,28,30,16,0,0,2023-09-05 21:02:09,2023-09-05 21:02:09
913,26,1693940528807,30,30,31,28,30,16,0,0,2023-09-05 21:02:09,2023-09-05 21:02:09
914,26,1693940529159,30,30,31,28,30,16,0,0,2023-09-05 21:02:10,2023-09-05 21:02:10
915,26,1693940529525,30,30,31,28,30,16,0,0,2023-09-05 21:02:10,2023-09-05 21:02:10
916,26,1693940529982,30,30,31,28,30,16,0,0,2023-09-05 21:02:11,2023-09-05 21:02:11
917,26,1693940530194,30,30,31,28,30,16,0,0,2023-09-05 21:02:11,2023-09-05 21:02:11
918,0,1693945695936,27,27,27,25,35,19,0,0,2023-09-05 22:28:17,2023-09-05 22:28:17
919,0,1693945696291,27,27,27,25,35,19,0,0,2023-09-05 22:28:17,2023-09-05 22:28:17
920,27,1693945696655,27,27,27,25,35,19,0,0,2023-09-05 22:28:17,2023-09-05 22:28:17
921,27,1693945697010,27,27,27,25,35,19,0,0,2023-09-05 22:28:18,2023-09-05 22:28:18
922,27,1693945697390,27,27,27,25,35,19,0,0,2023-09-05 22:28:18,2023-09-05 22:28:18
923,27,1693945697750,27,27,27,25,35,19,0,0,2023-09-05 22:28:18,2023-09-05 22:28:18
924,27,1693945698141,27,27,27,25,35,19,0,0,2023-09-05 22:28:19,2023-09-05 22:28:19
925,27,1693945698456,27,27,27,25,35,19,0,0,2023-09-05 22:28:19,2023-09-05 22:28:19
926,27,1693945698787,27,27,27,25,35,19,0,35,2023-09-05 22:28:19,2023-09-05 22:28:19
927,27,1693945699133,27,27,27,25,35,19,45,0,2023-09-05 22:28:20,2023-09-05 22:28:20
928,27,1693945699518,27,27,27,25,115,19,0,0,2023-09-05 22:28:20,2023-09-05 22:28:20
929,27,1693945699862,27,28,27,25,41,98,0,0,2023-09-05 22:28:20,2023-09-05 22:28:20
930,27,1693945700191,27,30,27,26,35,37,0,49,2023-09-05 22:28:21,2023-09-05 22:28:21
931,27,1693945700534,27,29,28,26,35,20,28,19,2023-09-05 22:28:21,2023-09-05 22:28:21
932,27,1693945700876,28,29,29,26,83,20,27,0,2023-09-05 22:28:21,2023-09-05 22:28:21
933,27,1693945701258,28,29,29,26,107,39,0,0,2023-09-05 22:28:22,2023-09-05 22:28:22
934,27,1693945701612,28,30,28,26,36,138,0,0,2023-09-05 22:28:22,2023-09-05 22:28:22
935,27,1693945701995,28,30,28,27,36,22,0,79,2023-09-05 22:28:23,2023-09-05 22:28:23
936,27,1693945702358,28,29,28,28,35,21,67,0,2023-09-05 22:28:23,2023-09-05 22:28:23
937,27,1693945702704,28,29,28,27,132,22,0,0,2023-09-05 22:28:23,2023-09-05 22:28:23
938,27,1693945702996,28,29,28,27,50,118,0,0,2023-09-05 22:28:24,2023-09-05 22:28:24
939,27,1693945703357,28,30,28,27,35,28,0,0,2023-09-05 22:28:24,2023-09-05 22:28:24
940,27,1693945703720,28,30,28,27,35,21,0,0,2023-09-05 22:28:24,2023-09-05 22:28:24
941,27,1693945706225,28,28,28,26,35,20,0,0,2023-09-05 22:28:27,2023-09-05 22:28:27
942,27,1693945706539,28,28,28,26,35,20,0,0,2023-09-05 22:28:27,2023-09-05 22:28:27
943,27,1693945706934,28,28,28,26,35,20,0,0,2023-09-05 22:28:28,2023-09-05 22:28:28
944,28,1693945707348,28,28,28,26,35,20,0,0,2023-09-05 22:28:28,2023-09-05 22:28:28
945,28,1693945707606,28,28,28,26,35,20,0,0,2023-09-05 22:28:28,2023-09-05 22:28:28
946,28,1693945707961,28,28,28,26,35,19,0,0,2023-09-05 22:28:29,2023-09-05 22:28:29
947,28,1693945708380,28,28,28,26,35,20,0,0,2023-09-05 22:28:29,2023-09-05 22:28:29
948,28,1693945708694,28,28,28,26,64,20,0,0,2023-09-05 22:28:29,2023-09-05 22:28:29
949,28,1693945709033,28,28,28,26,44,19,8,0,2023-09-05 22:28:30,2023-09-05 22:28:30
950,28,1693945709393,28,28,28,26,35,56,10,0,2023-09-05 22:28:30,2023-09-05 22:28:30
951,28,1693945709687,28,28,28,26,35,49,0,0,2023-09-05 22:28:30,2023-09-05 22:28:30
952,28,1693945710086,28,28,28,28,42,19,0,68,2023-09-05 22:28:31,2023-09-05 22:28:31
953,28,1693945710446,28,28,28,28,108,20,0,0,2023-09-05 22:28:31,2023-09-05 22:28:31
954,28,1693945710798,28,28,28,28,36,84,0,0,2023-09-05 22:28:31,2023-09-05 22:28:31
955,28,1693945711128,28,28,28,28,35,20,0,47,2023-09-05 22:28:32,2023-09-05 22:28:32
956,28,1693945711519,28,28,28,27,35,19,46,0,2023-09-05 22:28:32,2023-09-05 22:28:32
957,28,1693945711811,28,28,28,27,90,19,0,0,2023-09-05 22:28:32,2023-09-05 22:28:32
958,28,1693945712183,28,29,28,27,43,74,0,0,2023-09-05 22:28:33,2023-09-05 22:28:33
959,28,1693945712553,28,30,28,27,36,67,0,27,2023-09-05 22:28:33,2023-09-05 22:28:33
960,28,1693945712916,28,30,28,27,35,21,0,24,2023-09-05 22:28:33,2023-09-05 22:28:33
961,28,1693945713246,28,30,29,27,46,20,23,0,2023-09-05 22:28:34,2023-09-05 22:28:34
962,28,1693945713636,28,29,29,27,98,24,0,0,2023-09-05 22:28:34,2023-09-05 22:28:34
963,28,1693945714025,28,29,29,27,35,85,0,0,2023-09-05 22:28:35,2023-09-05 22:28:35
964,28,1693945714300,28,29,29,28,35,22,0,35,2023-09-05 22:28:35,2023-09-05 22:28:35
965,28,1693945714641,29,29,29,28,53,21,23,0,2023-09-05 22:28:35,2023-09-05 22:28:35
966,28,1693945715033,30,29,29,28,63,67,0,0,2023-09-05 22:28:36,2023-09-05 22:28:36
967,28,1693945715367,30,29,29,28,35,41,0,40,2023-09-05 22:28:36,2023-09-05 22:28:36
968,28,1693945715754,29,29,29,28,38,19,23,0,2023-09-05 22:28:36,2023-09-05 22:28:36
969,28,1693945716101,30,29,29,27,84,37,0,0,2023-09-05 22:28:37,2023-09-05 22:28:37
970,28,1693945716416,30,29,29,27,35,54,0,32,2023-09-05 22:28:37,2023-09-05 22:28:37
971,28,1693945716757,29,29,29,27,35,19,33,7,2023-09-05 22:28:37,2023-09-05 22:28:37
972,28,1693945717147,30,29,29,27,93,22,0,0,2023-09-05 22:28:38,2023-09-05 22:28:38
973,28,1693945717478,30,29,29,27,35,81,0,5,2023-09-05 22:28:38,2023-09-05 22:28:38
974,28,1693945717860,29,30,29,27,35,22,15,19,2023-09-05 22:28:38,2023-09-05 22:28:38
975,28,1693945718189,29,29,29,27,87,22,29,0,2023-09-05 22:28:39,2023-09-05 22:28:39
976,28,1693945718638,29,29,29,27,41,75,0,0,2023-09-05 22:28:39,2023-09-05 22:28:39
977,28,1693945718898,29,29,29,27,35,22,0,44,2023-09-05 22:28:39,2023-09-05 22:28:39
978,28,1693945719254,29,29,29,27,63,21,24,0,2023-09-05 22:28:40,2023-09-05 22:28:40
979,28,1693945719610,29,29,29,27,65,64,0,0,2023-09-05 22:28:40,2023-09-05 22:28:40
980,28,1693945719986,29,30,29,28,36,46,0,59,2023-09-05 22:28:41,2023-09-05 22:28:41
981,28,1693945720388,29,30,29,28,36,22,24,0,2023-09-05 22:28:41,2023-09-05 22:28:41
982,28,1693945720693,30,30,29,28,93,23,0,0,2023-09-05 22:28:41,2023-09-05 22:28:41
983,28,1693945721017,30,30,29,28,35,83,0,0,2023-09-05 22:28:42,2023-09-05 22:28:42
984,28,1693945721337,30,30,29,28,35,22,8,40,2023-09-05 22:28:42,2023-09-05 22:28:42
985,28,1693945721737,30,30,29,28,75,21,32,0,2023-09-05 22:28:42,2023-09-05 22:28:42
986,28,1693945722074,30,30,29,28,65,56,0,0,2023-09-05 22:28:43,2023-09-05 22:28:43
987,28,1693945722444,29,30,29,28,35,43,0,36,2023-09-05 22:28:43,2023-09-05 22:28:43
988,28,1693945722792,29,30,29,28,36,21,37,0,2023-09-05 22:28:43,2023-09-05 22:28:43
989,28,1693945723164,29,30,29,28,99,21,0,0,2023-09-05 22:28:44,2023-09-05 22:28:44
990,28,1693945723482,30,30,29,28,36,21,0,0,2023-09-05 22:28:44,2023-09-05 22:28:44
991,28,1693945723844,30,30,29,28,35,20,0,0,2023-09-05 22:28:44,2023-09-05 22:28:44
992,28,1693945725009,29,30,29,27,35,20,0,0,2023-09-05 22:28:46,2023-09-05 22:28:46
993,28,1693945725278,29,30,29,27,35,20,0,0,2023-09-05 22:28:46,2023-09-05 22:28:46
994,29,1693945725576,29,30,29,27,35,20,0,0,2023-09-05 22:28:46,2023-09-05 22:28:46
995,29,1693945725980,29,30,29,27,35,20,0,0,2023-09-05 22:28:47,2023-09-05 22:28:47
996,29,1693945726320,29,29,29,27,35,20,0,0,2023-09-05 22:28:47,2023-09-05 22:28:47
997,29,1693945726682,29,29,29,27,63,20,0,0,2023-09-05 22:28:47,2023-09-05 22:28:47
998,29,1693945727093,29,29,29,27,45,19,16,0,2023-09-05 22:28:48,2023-09-05 22:28:48
999,29,1693945727399,29,29,29,27,35,19,0,34,2023-09-05 22:28:48,2023-09-05 22:28:48
1000,29,1693945727690,29,29,29,27,37,73,0,0,2023-09-05 22:28:48,2023-09-05 22:28:48
1001,29,1693945728091,30,29,29,28,83,22,2,0,2023-09-05 22:28:49,2023-09-05 22:28:49
1002,29,1693945728447,30,29,29,28,36,20,27,11,2023-09-05 22:28:49,2023-09-05 22:28:49
1003,29,1693945728852,30,29,29,28,35,66,0,14,2023-09-05 22:28:49,2023-09-05 22:28:49
1004,29,1693945729196,30,29,29,28,79,42,0,0,2023-09-05 22:28:50,2023-09-05 22:28:50
1005,29,1693945729568,30,29,29,28,43,22,25,0,2023-09-05 22:28:50,2023-09-05 22:28:50
1006,29,1693945729863,30,29,29,28,36,21,0,54,2023-09-05 22:28:50,2023-09-05 22:28:50
1007,29,1693945730182,29,30,29,28,40,79,0,0,2023-09-05 22:28:51,2023-09-05 22:28:51
1008,29,1693945730545,30,30,29,28,87,22,4,0,2023-09-05 22:28:51,2023-09-05 22:28:51
1009,29,1693945730911,30,30,29,28,36,21,25,11,2023-09-05 22:28:51,2023-09-05 22:28:51
1010,29,1693945731312,30,30,29,28,35,70,0,15,2023-09-05 22:28:52,2023-09-05 22:28:52
1011,29,1693945731630,30,30,29,28,81,40,0,0,2023-09-05 22:28:52,2023-09-05 22:28:52
1012,29,1693945732004,30,30,29,28,44,22,40,0,2023-09-05 22:28:53,2023-09-05 22:28:53
1013,29,1693945732279,30,30,29,28,36,22,0,47,2023-09-05 22:28:53,2023-09-05 22:28:53
1014,29,1693945732709,30,30,29,28,47,79,0,0,2023-09-05 22:28:53,2023-09-05 22:28:53
1015,29,1693945732996,30,30,29,28,91,22,12,0,2023-09-05 22:28:54,2023-09-05 22:28:54
1016,29,1693945733439,30,30,29,28,35,21,26,17,2023-09-05 22:28:54,2023-09-05 22:28:54
1017,29,1693945733730,30,30,29,28,35,73,0,2,2023-09-05 22:28:54,2023-09-05 22:28:54
1018,29,1693945734111,30,30,29,28,71,24,8,0,2023-09-05 22:28:55,2023-09-05 22:28:55
1019,29,1693945734453,30,30,29,28,36,42,2,24,2023-09-05 22:28:55,2023-09-05 22:28:55
1020,29,1693945734831,30,30,29,28,58,35,4,0,2023-09-05 22:28:55,2023-09-05 22:28:55
1021,29,1693945735112,29,30,29,28,35,47,0,14,2023-09-05 22:28:56,2023-09-05 22:28:56
1022,29,1693945735544,29,30,29,29,61,28,13,0,2023-09-05 22:28:56,2023-09-05 22:28:56
1023,29,1693945735843,29,30,29,29,35,44,0,5,2023-09-05 22:28:56,2023-09-05 22:28:56
1024,29,1693945736211,29,31,29,28,52,25,8,0,2023-09-05 22:28:57,2023-09-05 22:28:57
1025,29,1693945736603,29,30,29,29,39,46,0,2,2023-09-05 22:28:57,2023-09-05 22:28:57
1026,29,1693945736904,29,30,29,29,49,21,8,0,2023-09-05 22:28:57,2023-09-05 22:28:57
1027,29,1693945737225,29,30,29,29,47,47,0,0,2023-09-05 22:28:58,2023-09-05 22:28:58
1028,29,1693945737617,29,30,29,29,38,20,7,0,2023-09-05 22:28:58,2023-09-05 22:28:58
1029,29,1693945738032,30,30,29,29,49,37,0,0,2023-09-05 22:28:59,2023-09-05 22:28:59
1030,29,1693945738326,30,30,29,29,35,24,8,0,2023-09-05 22:28:59,2023-09-05 22:28:59
1031,29,1693945738732,30,30,29,29,39,33,0,0,2023-09-05 22:28:59,2023-09-05 22:28:59
1032,29,1693945739062,30,30,29,29,35,40,0,0,2023-09-05 22:29:00,2023-09-05 22:29:00
1033,29,1693945739364,30,30,29,29,35,21,0,0,2023-09-05 22:29:00,2023-09-05 22:29:00
1034,29,1693945739724,30,30,29,29,35,20,0,0,2023-09-05 22:29:00,2023-09-05 22:29:00
1035,29,1693945740071,30,30,29,29,35,20,0,0,2023-09-05 22:29:01,2023-09-05 22:29:01
1036,29,1693945740440,30,30,29,28,35,19,0,0,2023-09-05 22:29:01,2023-09-05 22:29:01
1037,29,1693945740792,30,30,29,28,35,19,0,0,2023-09-05 22:29:01,2023-09-05 22:29:01
1038,29,1693945741251,30,30,29,28,35,19,0,0,2023-09-05 22:29:02,2023-09-05 22:29:02
1039,29,1693945741518,29,30,29,28,35,20,0,0,2023-09-05 22:29:02,2023-09-05 22:29:02
1040,29,1693945741987,29,30,29,28,35,19,0,0,2023-09-05 22:29:03,2023-09-05 22:29:03
1041,29,1693945742218,29,30,29,28,35,19,0,0,2023-09-05 22:29:03,2023-09-05 22:29:03
1042,0,1693945842733,29,29,29,27,34,19,0,0,2023-09-05 22:30:43,2023-09-05 22:30:43
1043,30,1693945843111,28,29,29,27,34,19,0,0,2023-09-05 22:30:44,2023-09-05 22:30:44
1044,30,1693945843443,28,29,29,27,34,19,0,0,2023-09-05 22:30:44,2023-09-05 22:30:44
1045,30,1693945843763,28,29,29,27,34,19,0,0,2023-09-05 22:30:44,2023-09-05 22:30:44
1046,30,1693945844131,28,29,29,27,34,19,0,0,2023-09-05 22:30:45,2023-09-05 22:30:45
1047,30,1693945844545,28,29,29,27,34,19,0,0,2023-09-05 22:30:45,2023-09-05 22:30:45
1048,30,1693945844847,28,29,29,27,34,19,0,0,2023-09-05 22:30:45,2023-09-05 22:30:45
1049,30,1693945845200,28,29,29,27,34,19,0,0,2023-09-05 22:30:46,2023-09-05 22:30:46
1050,30,1693945845567,28,29,29,27,34,19,0,0,2023-09-05 22:30:46,2023-09-05 22:30:46
1051,30,1693945845877,28,29,29,27,34,19,0,0,2023-09-05 22:30:46,2023-09-05 22:30:46
1052,30,1693945846238,28,29,29,27,35,19,0,0,2023-09-05 22:30:47,2023-09-05 22:30:47
1053,30,1693945846613,28,29,29,27,34,19,0,0,2023-09-05 22:30:47,2023-09-05 22:30:47
1054,30,1693945846959,28,29,29,27,34,19,0,0,2023-09-05 22:30:48,2023-09-05 22:30:48
1055,30,1693945847324,28,29,29,27,34,19,0,0,2023-09-05 22:30:48,2023-09-05 22:30:48
1056,30,1693945847695,28,29,29,27,34,19,0,0,2023-09-05 22:30:48,2023-09-05 22:30:48
1057,30,1693945847998,28,29,29,27,34,19,0,0,2023-09-05 22:30:49,2023-09-05 22:30:49
1058,30,1693945848360,28,29,29,27,34,19,0,0,2023-09-05 22:30:49,2023-09-05 22:30:49
1059,30,1693945848731,28,29,29,27,34,19,0,0,2023-09-05 22:30:49,2023-09-05 22:30:49
1060,30,1693945849078,28,29,29,27,34,19,0,0,2023-09-05 22:30:50,2023-09-05 22:30:50
1061,30,1693945849435,28,29,29,27,34,19,0,0,2023-09-05 22:30:50,2023-09-05 22:30:50
1062,30,1693945851189,28,29,29,27,34,19,0,0,2023-09-05 22:30:52,2023-09-05 22:30:52
1063,30,1693945851572,28,29,29,27,34,19,0,0,2023-09-05 22:30:52,2023-09-05 22:30:52
1064,30,1693945851913,28,29,29,27,34,19,0,0,2023-09-05 22:30:52,2023-09-05 22:30:52
1065,31,1693945852265,28,29,29,27,34,19,0,0,2023-09-05 22:30:53,2023-09-05 22:30:53
1066,31,1693945852594,28,29,29,27,34,19,0,0,2023-09-05 22:30:53,2023-09-05 22:30:53
1067,31,1693945852989,28,29,29,27,34,18,0,0,2023-09-05 22:30:54,2023-09-05 22:30:54
1068,31,1693945853318,28,29,29,27,34,19,0,0,2023-09-05 22:30:54,2023-09-05 22:30:54
1069,31,1693945853685,28,29,29,27,34,18,0,0,2023-09-05 22:30:54,2023-09-05 22:30:54
1070,31,1693945854033,28,29,29,27,34,19,0,0,2023-09-05 22:30:55,2023-09-05 22:30:55
1071,31,1693945854404,28,29,29,27,34,19,0,0,2023-09-05 22:30:55,2023-09-05 22:30:55
1072,31,1693945854798,28,29,29,27,34,19,0,0,2023-09-05 22:30:55,2023-09-05 22:30:55
1073,31,1693945855147,28,29,29,27,34,19,0,0,2023-09-05 22:30:56,2023-09-05 22:30:56
1074,31,1693945855431,28,29,29,27,34,19,0,0,2023-09-05 22:30:56,2023-09-05 22:30:56
1075,31,1693945855792,28,29,29,27,34,19,0,0,2023-09-05 22:30:56,2023-09-05 22:30:56
1076,31,1693945856113,29,29,29,27,34,18,0,0,2023-09-05 22:30:57,2023-09-05 22:30:57
1077,31,1693945856476,29,29,29,27,33,18,0,0,2023-09-05 22:30:57,2023-09-05 22:30:57
1078,31,1693945856844,29,29,29,27,33,18,0,0,2023-09-05 22:30:57,2023-09-05 22:30:57
1079,31,1693945857166,29,29,29,27,33,18,0,0,2023-09-05 22:30:58,2023-09-05 22:30:58
1080,31,1693945857547,29,29,29,27,34,18,0,0,2023-09-05 22:30:58,2023-09-05 22:30:58
1081,31,1693945857906,29,29,29,27,33,18,0,0,2023-09-05 22:30:58,2023-09-05 22:30:58
1082,31,1693945858346,29,29,29,27,34,18,0,0,2023-09-05 22:30:59,2023-09-05 22:30:59
1083,31,1693945858631,28,29,29,27,34,18,0,0,2023-09-05 22:30:59,2023-09-05 22:30:59
1084,31,1693945858975,28,29,29,27,34,18,0,0,2023-09-05 22:31:00,2023-09-05 22:31:00
1085,31,1693945859407,28,29,29,27,34,19,0,0,2023-09-05 22:31:00,2023-09-05 22:31:00
1086,31,1693945859622,29,29,29,27,34,19,0,0,2023-09-05 22:31:00,2023-09-05 22:31:00
1087,31,1693945859987,29,29,29,27,33,18,0,0,2023-09-05 22:31:01,2023-09-05 22:31:01
1088,31,1693945860355,29,29,29,27,33,19,0,0,2023-09-05 22:31:01,2023-09-05 22:31:01
1089,31,1693945860735,29,29,29,27,34,18,0,0,2023-09-05 22:31:01,2023-09-05 22:31:01
1090,31,1693945861098,29,29,29,27,33,18,0,0,2023-09-05 22:31:02,2023-09-05 22:31:02
1091,31,1693945861457,29,29,29,27,33,18,0,0,2023-09-05 22:31:02,2023-09-05 22:31:02
1092,31,1693945861881,29,29,29,27,34,18,0,0,2023-09-05 22:31:02,2023-09-05 22:31:02
1093,31,1693945862120,28,29,29,27,34,19,0,0,2023-09-05 22:31:03,2023-09-05 22:31:03
1094,31,1693945862487,28,29,29,27,34,19,0,0,2023-09-05 22:31:03,2023-09-05 22:31:03
1095,31,1693945862867,28,29,29,27,34,19,0,0,2023-09-05 22:31:03,2023-09-05 22:31:03
1096,31,1693945863257,28,29,29,27,34,19,0,0,2023-09-05 22:31:04,2023-09-05 22:31:04
1097,31,1693945863576,28,29,29,27,34,19,0,0,2023-09-05 22:31:04,2023-09-05 22:31:04
1098,31,1693945863955,28,29,29,27,34,19,0,0,2023-09-05 22:31:05,2023-09-05 22:31:05
1099,31,1693945864234,28,29,29,27,34,18,0,0,2023-09-05 22:31:05,2023-09-05 22:31:05
1100,31,1693945864615,28,29,29,27,33,18,0,0,2023-09-05 22:31:05,2023-09-05 22:31:05
1101,31,1693945864964,28,29,29,27,34,18,0,0,2023-09-05 22:31:06,2023-09-05 22:31:06
1102,31,1693945865300,29,29,29,28,33,18,0,0,2023-09-05 22:31:06,2023-09-05 22:31:06
1103,31,1693945865675,29,29,29,28,33,18,0,0,2023-09-05 22:31:06,2023-09-05 22:31:06
1104,31,1693945866018,29,29,29,28,33,18,0,0,2023-09-05 22:31:07,2023-09-05 22:31:07
1105,31,1693945866365,29,29,29,28,34,18,0,0,2023-09-05 22:31:07,2023-09-05 22:31:07
1106,31,1693945866729,29,29,29,28,33,18,0,0,2023-09-05 22:31:07,2023-09-05 22:31:07
1107,31,1693945867092,29,29,29,28,33,18,0,0,2023-09-05 22:31:08,2023-09-05 22:31:08
1108,31,1693945867433,29,29,29,28,33,18,0,0,2023-09-05 22:31:08,2023-09-05 22:31:08
1109,31,1693945867811,29,29,29,28,33,18,0,0,2023-09-05 22:31:08,2023-09-05 22:31:08
1110,31,1693945868149,29,29,29,28,33,18,0,0,2023-09-05 22:31:09,2023-09-05 22:31:09
1111,31,1693945868536,29,29,29,28,33,18,0,0,2023-09-05 22:31:09,2023-09-05 22:31:09
1112,31,1693945868849,29,29,29,28,33,18,0,0,2023-09-05 22:31:09,2023-09-05 22:31:09
1113,31,1693945869185,29,29,29,28,33,18,0,0,2023-09-05 22:31:10,2023-09-05 22:31:10
1114,31,1693945869603,29,29,29,28,34,18,0,0,2023-09-05 22:31:10,2023-09-05 22:31:10
1115,31,1693945869916,28,29,29,27,34,19,0,0,2023-09-05 22:31:10,2023-09-05 22:31:10
1116,31,1693945870268,28,29,29,27,34,18,0,0,2023-09-05 22:31:11,2023-09-05 22:31:11
1117,31,1693945870642,28,29,29,27,34,19,0,0,2023-09-05 22:31:11,2023-09-05 22:31:11
1118,31,1693945870939,28,29,29,27,34,19,0,0,2023-09-05 22:31:11,2023-09-05 22:31:11
1119,31,1693945871286,28,29,29,27,34,18,0,0,2023-09-05 22:31:12,2023-09-05 22:31:12
1120,31,1693945871646,29,29,29,28,33,18,0,0,2023-09-05 22:31:12,2023-09-05 22:31:12
1121,31,1693945872001,29,29,29,28,34,18,0,0,2023-09-05 22:31:13,2023-09-05 22:31:13
1122,31,1693945872371,29,29,29,28,34,18,0,0,2023-09-05 22:31:13,2023-09-05 22:31:13
1123,31,1693945872744,29,29,29,28,34,18,0,0,2023-09-05 22:31:13,2023-09-05 22:31:13
1124,31,1693945873112,29,29,29,28,33,18,0,0,2023-09-05 22:31:14,2023-09-05 22:31:14
1125,31,1693945873476,29,29,29,28,34,18,0,0,2023-09-05 22:31:14,2023-09-05 22:31:14
1126,31,1693945873787,29,29,29,28,33,18,0,0,2023-09-05 22:31:14,2023-09-05 22:31:14
1127,31,1693945874199,29,29,29,28,33,18,0,0,2023-09-05 22:31:15,2023-09-05 22:31:15
1128,31,1693945874512,29,29,29,28,34,19,0,0,2023-09-05 22:31:15,2023-09-05 22:31:15
1129,31,1693945874871,29,29,29,28,34,18,5,0,2023-09-05 22:31:15,2023-09-05 22:31:15
1130,31,1693945875215,29,29,29,28,34,18,0,0,2023-09-05 22:31:16,2023-09-05 22:31:16
1131,31,1693945875552,29,29,29,28,34,18,0,0,2023-09-05 22:31:16,2023-09-05 22:31:16
1132,31,1693945875892,28,29,29,27,34,19,0,0,2023-09-05 22:31:16,2023-09-05 22:31:16
1133,31,1693945876252,28,29,29,27,34,19,0,0,2023-09-05 22:31:17,2023-09-05 22:31:17
1134,31,1693945876648,28,29,29,27,34,19,0,0,2023-09-05 22:31:17,2023-09-05 22:31:17
1135,31,1693945876971,28,29,29,27,34,19,0,0,2023-09-05 22:31:18,2023-09-05 22:31:18
1136,31,1693945877333,28,29,29,27,34,19,0,0,2023-09-05 22:31:18,2023-09-05 22:31:18
1137,31,1693945879178,28,29,29,27,34,19,0,0,2023-09-05 22:31:20,2023-09-05 22:31:20
1138,31,1693945879449,28,29,29,27,34,18,0,0,2023-09-05 22:31:20,2023-09-05 22:31:20
1139,31,1693945879808,28,29,29,27,34,19,0,0,2023-09-05 22:31:20,2023-09-05 22:31:20
1140,32,1693945880205,28,29,29,27,34,19,0,0,2023-09-05 22:31:21,2023-09-05 22:31:21
1141,32,1693945880482,28,29,29,27,34,19,0,0,2023-09-05 22:31:21,2023-09-05 22:31:21
1142,32,1693945880905,28,29,29,27,34,18,0,0,2023-09-05 22:31:21,2023-09-05 22:31:21
1143,32,1693945881204,28,29,29,27,34,18,0,0,2023-09-05 22:31:22,2023-09-05 22:31:22
